p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.0203828847671943e-197,0.2684047295598764,0.999,0.987,3.0972702084223414e-193,9,RPS29
4.333075799734381e-196,0.3685280591166934,0.45,0.28,1.3152618282513741e-191,9,KIAA1551
5.911176950723492e-193,0.33692618998852164,0.828,0.739,1.7942786516226087e-188,9,TOMM7
3.080307479552634e-187,0.4799148885144605,0.479,0.308,9.349965323434066e-183,9,LTB
1.5172844567352346e-184,0.2854488931625907,0.995,0.98,4.605565239974131e-180,9,RPL14
4.835077903139618e-179,0.26778748836347877,0.998,0.992,1.4676395467189996e-174,9,RPS8
1.5136889206073193e-177,0.28577277486075636,0.314,0.171,4.5946513496114574e-173,9,SLFN5
2.942462352177494e-177,0.28254415629860485,0.975,0.95,8.931550223799565e-173,9,RPL27
1.1288254711000635e-175,0.2525869870844144,0.261,0.131,3.426436834977133e-171,9,TRAF3IP3
1.4575934416710089e-174,0.2637363700636084,0.995,0.981,4.4243791328481804e-170,9,RPL27A
4.706640402698664e-174,0.3055945507617963,0.965,0.932,1.4286536278351525e-169,9,RPL22
2.291612135653139e-172,0.3779073442234351,0.672,0.475,6.955959476561538e-168,9,IL7R
9.122495268735561e-170,0.29220797081452643,0.979,0.947,2.769042213871992e-165,9,NACA
1.0170699927856144e-158,0.264201394990347,0.997,0.992,3.087214256101454e-154,9,RPL21
9.94878728425007e-157,0.34042849635982986,0.892,0.852,3.019854892261266e-152,9,EEF1B2
5.542066905359052e-153,0.3082982517865477,0.372,0.23,1.6822389884526866e-148,9,ATM
8.575558678400747e-146,0.331414794006085,0.529,0.381,2.603025081241763e-141,9,N4BP2L2
1.1776570252671865e-141,0.27697189596133853,0.872,0.821,3.5746601344960176e-137,9,EEF1D
7.594729662321236e-138,0.3005242300261315,0.573,0.41,2.305304241700988e-133,9,CD2
4.020795653358847e-133,0.2795339719762744,0.591,0.423,1.2204723126205445e-128,9,CD3D
5.469843356673693e-126,0.26340336756093485,0.95,0.897,1.6603162524847328e-121,9,HLA-C
2.452772710209721e-124,0.2773047260693029,0.419,0.285,7.445146284570587e-120,9,LDHB
2.1683828876690398e-118,0.2521696857550302,0.856,0.792,6.581909417230603e-114,9,RPL36AL
7.552410056007273e-113,0.3264716757117776,0.5,0.376,2.2924585484004478e-108,9,DDX17
3.0817663698016125e-93,0.25394718780590964,0.586,0.472,9.354393638895814e-89,9,CD48
2.819590745102882e-88,0.34849964973762365,0.256,0.16,8.558585747685289e-84,9,HIST1H4C
3.903698343344428e-72,0.3051006505212629,0.423,0.318,1.1849285951387677e-67,9,TRBC1
0,1.6984239125006815,0.979,0.404,0,10,CD74
0,1.5682088168565018,0.969,0.245,0,10,HLA-DRA
0,1.4681491012930603,0.672,0.016,0,10,MS4A1
0,1.3626911845594132,0.852,0.245,0,10,HLA-DRB1
0,1.350105165687461,0.654,0.146,0,10,CD83
0,1.244191136481281,0.627,0.01,0,10,CD79A
0,1.2230206823404675,0.477,0.011,0,10,IGHM
0,1.2172492338698002,0.823,0.442,0,10,CD37
0,0.9549518432974224,0.495,0.11,0,10,CCR7
0,0.920227053219703,0.524,0.007,0,10,BANK1
0,0.9198142834916397,0.685,0.101,0,10,HLA-DQA1
0,0.9168294609747376,0.717,0.137,0,10,HLA-DQB1
0,0.8807330936760873,0.749,0.461,0,10,EZR
0,0.8693504476665928,0.442,0.049,0,10,LY9
0,0.8235450021552022,0.842,0.267,0,10,HLA-DPB1
0,0.8156165469270977,0.995,0.97,0,10,RPS11
0,0.789015847981196,0.999,0.992,0,10,RPS8
0,0.7832793488287081,0.423,0.008,0,10,TNFRSF13C
0,0.7813310696831415,0.847,0.254,0,10,HLA-DPA1
0,0.7594145760669337,0.999,0.993,0,10,RPS23
0,0.7539052103617696,0.59,0.349,0,10,HERPUD1
0,0.7482445127958091,0.776,0.521,0,10,LAPTM5
0,0.6837281274988453,0.438,0.118,0,10,NFKBID
0,0.6497078012233535,0.386,0.036,0,10,MEF2C
0,0.6496679115392823,0.946,0.85,0,10,EEF1B2
0,0.6481818638702276,0.37,0.012,0,10,BCL11A
0,0.637763886852055,0.998,0.992,0,10,RPL21
0,0.6255281140049038,0.984,0.95,0,10,RPS21
0,0.6194254023368485,0.394,0.035,0,10,SWAP70
0,0.6168184148094361,0.41,0.067,0,10,IRF8
0,0.6094778549628455,0.99,0.958,0,10,RPS5
0,0.6042595320766591,0.961,0.862,0,10,RPL23
0,0.6020780090720617,0.34,0.073,0,10,GRASP
0,0.6011762681685711,0.998,0.994,0,10,RPL18A
0,0.5922412123658487,0.567,0.284,0,10,CD55
0,0.5874058084937062,0.997,0.988,0,10,RPL13A
0,0.5764047284464786,0.468,0.154,0,10,PRDM2
0,0.5753294058879884,0.544,0.316,0,10,BIRC3
0,0.5712128020216827,0.969,0.903,0,10,RPS20
0,0.5700764926726603,0.998,0.99,0,10,RPL37
0,0.5692858335214335,0.999,0.99,0,10,RPS6
0,0.5667427877639233,0.312,0.036,0,10,TCF4
0,0.5599303134136302,0.998,0.994,0,10,RPS3A
0,0.5575771746427849,0.97,0.915,0,10,RPS10
0,0.554829111536681,0.999,0.995,0,10,RPL39
0,0.5479249033189961,0.999,0.996,0,10,RPL32
0,0.5478852315892541,0.603,0.302,0,10,LTB
0,0.5468742133670661,0.999,0.995,0,10,RPL34
0,0.5452758898068955,0.998,0.995,0,10,RPL11
0,0.5419816976629233,0.997,0.989,0,10,RPL9
0,0.5419544512829411,0.343,0.009,0,10,ARHGAP24
0,0.5383919543793297,0.317,0.015,0,10,RALGPS2
0,0.5341043472067148,0.28,0.002,0,10,VPREB3
0,0.531923888774636,0.997,0.982,0,10,RPS13
0,0.5280847647666151,0.999,0.997,0,10,RPS18
0,0.5218975293667532,0.999,0.997,0,10,RPS27
0,0.519995788316705,0.984,0.932,0,10,RPL22
0,0.5168886861074715,0.998,0.991,0,10,RPLP2
0,0.5121847443608241,0.312,0.003,0,10,LINC00926
0,0.5109663745871273,0.995,0.983,0,10,RPL8
0,0.509435451537942,0.998,0.995,0,10,RPS28
0,0.5079936914627213,0.609,0.391,0,10,SMAP2
0,0.5076959610644911,0.998,0.987,0,10,RPL12
0,0.5023828155389852,0.285,0.006,0,10,SPIB
0,0.4953169781139303,0.307,0.044,0,10,SMIM14
0,0.4951315981953931,0.322,0.024,0,10,ADAM28
0,0.4915721789164724,0.979,0.927,0,10,RPSA
0,0.4873235837145584,0.998,0.99,0,10,RPL18
0,0.46936451849669947,0.998,0.993,0,10,RPL30
0,0.4692517443939592,0.998,0.993,0,10,RPL19
0,0.4570120859719675,0.992,0.962,0,10,RPL5
0,0.45307322959612994,0.996,0.987,0,10,RPL37A
0,0.4489947658299933,0.376,0.103,0,10,SNX2
0,0.4471411021459013,0.993,0.968,0,10,RPL10A
0,0.44692000868189874,0.996,0.98,0,10,RPS2
0,0.44668149048006534,0.997,0.981,0,10,RPL27A
0,0.44608542118063826,0.336,0.056,0,10,LYN
0,0.4403309188276934,0.984,0.95,0,10,RPL38
0,0.436046891133234,1,0.998,0,10,EEF1A1
0,0.43518821750651016,0.342,0.078,0,10,SYNGR2
0,0.4344908253529751,0.998,0.988,0,10,RPS29
0,0.4318907315407401,0.998,0.99,0,10,RPL13
0,0.4306862309233046,0.997,0.989,0,10,RPL23A
0,0.4300642814044674,0.288,0.007,0,10,BLK
0,0.42735497692045143,0.996,0.98,0,10,RPS25
0,0.4215306694740542,0.301,0.068,0,10,PHACTR1
0,0.41696974811018306,0.996,0.987,0,10,RPL35A
0,0.4102774591841407,0.998,0.995,0,10,RPS27A
0,0.40974810588872534,0.456,0.223,0,10,CMTM6
0,0.40660766602134335,0.251,0.086,0,10,ID3
0,0.40333038418511236,0.337,0.117,0,10,PARP14
0,0.3962909468614364,0.981,0.95,0,10,RPL27
0,0.3956582215550085,0.433,0.125,0,10,HLA-DMA
0,0.3947497604163246,0.998,0.993,0,10,RPL3
0,0.3923109945780725,0.997,0.99,0,10,RPL15
0,0.3911170221367972,0.996,0.989,0,10,FAU
0,0.3909074711320595,0.995,0.985,0,10,RPL29
0,0.3886497340013193,0.266,0.077,0,10,MARCKS
0,0.3877936133677718,0.28,0.036,0,10,KDM4B
0,0.3868438575030715,0.999,0.997,0,10,RPS12
0,0.3863560005628449,0.292,0.053,0,10,IFT57
0,0.3827326246299041,0.998,0.993,0,10,RPL26
0,0.38256214772081987,0.359,0.107,0,10,PRKCB
0,0.3745189117595097,0.304,0.069,0,10,HLA-DMB
0,0.36383785615198827,0.266,0.064,0,10,POU2F2
0,0.3598744643445855,0.999,0.999,0,10,RPL41
0,0.3594748607073682,0.33,0.112,0,10,MKNK2
0,0.3554154931704342,0.252,0.01,0,10,GNG7
0,0.35504362726963423,0.996,0.986,0,10,RPS16
0,0.35462052311778525,0.996,0.99,0,10,RPS9
0,0.3451617373636924,0.323,0.122,0,10,SNX9
0,0.3447101931293082,0.997,0.984,0,10,RPS7
0,0.3401831121154867,0.276,0.067,0,10,BASP1
0,0.32270029380423443,0.289,0.094,0,10,NCOA3
0,0.30907442665685675,0.26,0.072,0,10,ORAI2
0,0.26166469731501374,0.264,0.093,0,10,FCMR
3.934591547371983e-304,0.36053949906816785,0.994,0.984,1.1943059182892917e-299,10,RPL36
4.749412780211187e-303,0.38673661216789057,0.98,0.93,1.4416367553053037e-298,10,RPL7
2.0616631289123073e-299,0.453987646069066,0.47,0.259,6.257972261500418e-295,10,DDX21
4.303995952022837e-289,0.3135403360170028,0.999,0.994,1.3064349312770118e-284,10,RPS15
5.062291059903285e-283,0.2839693415815807,0.333,0.151,1.5366078283230433e-278,10,TMEM243
4.1296350116047013e-275,0.4757997994462606,0.908,0.817,1.253509411422491e-270,10,H3F3A
3.331388016881117e-272,0.2907348875219584,0.329,0.15,1.0112095186440944e-267,10,RBM38
2.2181331531205013e-256,0.26527257185193215,0.256,0.106,6.732921372981969e-252,10,RCSD1
3.059558006888909e-255,0.3350942887901085,0.994,0.984,9.286982374110595e-251,10,RPL7A
5.387515098319349e-246,0.3959743721370543,0.398,0.214,1.6353263329438554e-241,10,ANKRD11
1.5654238979151039e-243,0.33074806224671116,0.981,0.947,4.751687699731506e-239,10,NACA
6.617996305297217e-243,0.28405782394861934,0.999,0.999,2.0088265985099174e-238,10,RPL10
3.203560874506888e-241,0.2609738261626484,0.283,0.126,9.724088678478208e-237,10,SNHG7
3.925170727940437e-241,0.47716785916603,0.667,0.465,1.1914463227590403e-236,10,REL
3.40802375535329e-235,0.38202422355954613,0.789,0.626,1.0344715306999377e-230,10,EEF2
4.791587364605647e-229,0.25578264267314177,0.305,0.144,1.454438428652398e-224,10,NFKB2
2.743389093787296e-226,0.324397287806954,0.404,0.222,8.327283255281959e-222,10,LSM7
2.8760617912503647e-221,0.28893687935783063,0.999,0.996,8.729997961161356e-217,10,RPS4X
4.6480003372426116e-219,0.3768248547081302,0.592,0.402,1.4108540223666223e-214,10,NOP53
1.6074214335622415e-214,0.29487902741020067,0.992,0.979,4.8791670194348276e-210,10,RPL35
5.1830259439045875e-210,0.36930628914826724,0.748,0.564,1.5732556950127985e-205,10,ZFAS1
8.048391806889175e-209,0.28100369563466465,0.998,0.997,2.4430088490631403e-204,10,RPS14
1.3308584701961965e-202,0.2746610243324352,0.989,0.974,4.039687800433535e-198,10,UBA52
2.7247118112140347e-198,0.3109729337433187,0.974,0.941,8.270590231759081e-194,10,RACK1
4.835335948778635e-197,0.2837476085597199,0.99,0.971,1.467717873892267e-192,10,RPL6
4.2693668301683585e-195,0.29576637860429744,0.951,0.888,1.2959236076293036e-190,10,RPLP0
9.325109192694432e-194,0.26623527482440734,0.366,0.2,2.8305436443504678e-189,10,RNASET2
6.358381827158244e-176,0.3363520661291515,0.474,0.298,1.9300232198156132e-171,10,KDM6B
5.442085244719797e-166,0.3151659043369015,0.461,0.294,1.6518905551822472e-161,10,SMCHD1
2.5260156302403696e-161,0.30932565443712656,0.832,0.706,7.667467844031617e-157,10,RPL4
4.637016441134618e-161,0.3240083861241674,0.979,0.981,1.407519970542002e-156,10,MT-ND3
2.0109167560838937e-156,0.3175097723822531,0.895,0.796,6.103936721417051e-152,10,RPL31
7.943749763322975e-152,0.2523941608612233,0.333,0.19,2.4112458031590558e-147,10,CREBRF
5.704210110065653e-138,0.2778572159885211,0.484,0.328,1.7314559368093281e-133,10,PNISR
2.201277549734976e-137,0.26742089251083967,0.663,0.499,6.6817578744655466e-133,10,SLC25A6
1.1569832134663167e-122,0.3795611228470803,0.516,0.373,3.511906846155658e-118,10,ZFP36L1
5.383556911773401e-119,0.27824256424667065,0.284,0.166,1.634124864999698e-114,10,PIM3
7.085236925438117e-118,0.2580740130724313,0.574,0.417,2.150652816347486e-113,10,NAP1L1
1.843422676885047e-115,0.26355340365400415,0.528,0.382,5.5955251934168714e-111,10,YBX1
7.500237155790756e-107,0.29238732409444523,0.337,0.212,2.276621986268726e-102,10,NR4A1
8.858959508078707e-107,0.285929947548943,0.332,0.213,2.6890485690822106e-102,10,TMEM123
7.006357116543215e-100,0.3183398802877795,0.837,0.737,2.1267096391555276e-95,10,RPL36A
1.276888490324877e-77,0.3076057751314527,0.644,0.522,3.875867323532132e-73,10,MT-ND4L
6.0039842055218676e-55,0.45974154292169556,0.5,0.39,1.8224493657441077e-50,10,GPR183
0,1.1654199511627366,0.791,0.32,0,11,GZMK
0,1.0844567125148838,0.991,0.73,0,11,CXCR4
0,0.8899822446866308,0.694,0.306,0,11,TUBA4A
0,0.8821969495891002,0.586,0.225,0,11,DUSP4
0,0.8772930592140131,0.968,0.582,0,11,CCL5
0,0.8345100123270127,0.782,0.389,0,11,FAM177A1
0,0.8291121819829097,0.595,0.183,0,11,CD8A
0,0.8225825055643795,0.7,0.352,0,11,DUSP2
0,0.8068830711712414,0.839,0.529,0,11,CREM
0,0.7631872013411364,0.843,0.447,0,11,LEPROTL1
0,0.7341547541110196,0.783,0.389,0,11,ISG20
0,0.7187119910035908,0.894,0.561,0,11,SRSF7
0,0.7000266725542743,0.908,0.699,0,11,ZFP36L2
0,0.6944912608868481,0.766,0.377,0,11,RUNX3
0,0.688265933755293,0.679,0.346,0,11,ZNF331
0,0.6820459959542048,0.732,0.36,0,11,PIK3R1
0,0.6724038153115011,0.998,0.938,0,11,HLA-A
0,0.6698293455836204,0.928,0.717,0,11,TSC22D3
0,0.6511736252288943,0.809,0.415,0,11,CST7
0,0.6506885607280728,0.661,0.336,0,11,CEMIP2
0,0.6155023600402103,0.947,0.782,0,11,BTG1
0,0.6057928428971366,0.625,0.276,0,11,TGFB1
0,0.5959432589463676,0.611,0.256,0,11,GABARAPL1
0,0.5946837286147466,0.992,0.896,0,11,HLA-C
0,0.5946396706025179,0.948,0.732,0,11,CALM1
0,0.5858585956622686,0.887,0.59,0,11,SARAF
0,0.5672432591864542,0.654,0.295,0,11,SYTL3
0,0.5667771314040994,0.781,0.449,0,11,YPEL5
0,0.5556981245807873,0.803,0.415,0,11,CD3D
0,0.5531453872681799,0.757,0.449,0,11,LDHA
0,0.5516222542238043,0.985,0.963,0,11,MT-ND1
0,0.5509908450607575,0.955,0.728,0,11,PTPRC
0,0.5434045466309807,0.437,0.205,0,11,METRNL
0,0.5399475929103217,0.327,0.102,0,11,CRTAM
0,0.5267704803204679,0.707,0.388,0,11,SMAP2
0,0.5252046256919025,0.774,0.453,0,11,CYTIP
0,0.5240856640069027,0.763,0.461,0,11,EZR
0,0.5195438527889749,0.653,0.347,0,11,CCNH
0,0.5180221155935518,0.655,0.332,0,11,SLA
0,0.5012546706670817,0.999,0.967,0,11,HLA-B
0,0.49871856312125307,0.692,0.36,0,11,FYN
0,0.48636371763706243,0.72,0.393,0,11,CNOT6L
0,0.48503306300383825,0.443,0.142,0,11,FAM129A
0,0.4767269589477907,0.72,0.433,0,11,SRSF2
0,0.4762855773236121,0.642,0.321,0,11,RNF19A
0,0.4744213873985508,0.78,0.404,0,11,GZMA
0,0.47240265757214606,0.825,0.49,0,11,IL32
0,0.4634251614374074,0.861,0.582,0,11,ARHGDIB
0,0.46317790479627896,0.587,0.265,0,11,GZMM
0,0.45514381025654116,0.753,0.449,0,11,DDX24
0,0.45502487589609075,0.522,0.214,0,11,JMJD6
0,0.45206163552320056,0.504,0.206,0,11,RNF125
0,0.45035777053414533,0.518,0.216,0,11,SLC7A5
0,0.4344393073124868,0.82,0.533,0,11,STK4
0,0.43263412605311946,0.565,0.266,0,11,SPOCK2
0,0.42915802556310734,0.846,0.564,0,11,CD44
0,0.4251688517923997,0.936,0.727,0,11,HLA-E
0,0.4216566997936617,0.94,0.789,0,11,RPL36AL
0,0.4147038205215746,0.354,0.105,0,11,CD8B
0,0.40839300005672874,0.712,0.425,0,11,SAMSN1
0,0.40779831082166196,0.716,0.429,0,11,NDUFS5
0,0.40673982280563836,0.569,0.272,0,11,RARRES3
0,0.40546294998208077,0.661,0.346,0,11,SEPT7
0,0.4010651496993114,0.531,0.26,0,11,GNG2
0,0.4003119426218338,0.58,0.293,0,11,PIK3IP1
0,0.38859656075289406,0.639,0.362,0,11,CLEC2B
0,0.3878745310462999,0.998,0.99,0,11,EIF1
0,0.38556518734961825,0.536,0.269,0,11,AKNA
0,0.3811912209656164,0.586,0.32,0,11,ADGRE5
0,0.37922636943131277,0.374,0.143,0,11,S1PR4
0,0.3783248873136761,0.469,0.202,0,11,CCSER2
0,0.3704701694000716,0.729,0.427,0,11,ETS1
0,0.3700158730163431,0.697,0.388,0,11,CD3E
0,0.3686383658225703,0.495,0.249,0,11,RHOH
0,0.3671513938291474,0.622,0.335,0,11,PDCD4
0,0.36454517058273095,0.444,0.205,0,11,APOBEC3G
0,0.3563373913359965,0.686,0.394,0,11,PPP2R5C
0,0.35557119287189465,0.534,0.277,0,11,KIAA1551
0,0.349493902466552,1,0.991,0,11,RPS3
0,0.3482778972289477,0.49,0.233,0,11,TERF2IP
0,0.3476402989362878,0.653,0.373,0,11,UBE2B
0,0.34510078331784955,0.32,0.105,0,11,SLA2
0,0.34036045558360656,0.476,0.226,0,11,STAT4
0,0.34002912042900124,0.495,0.246,0,11,PARP8
0,0.3372815219470571,1,1,0,11,B2M
0,0.3270830104379092,0.997,0.989,0,11,RPL23A
0,0.3218945415814392,0.427,0.195,0,11,CDKN1B
0,0.319664562900535,1,0.997,0,11,RPL28
0,0.31950244793608656,0.384,0.152,0,11,ISCA1
0,0.31915630125180305,0.256,0.078,0,11,CXCR6
0,0.3159666104715864,0.349,0.147,0,11,TRAT1
0,0.3140422119978706,0.368,0.149,0,11,RBM38
0,0.31288748674072026,0.404,0.183,0,11,LYAR
0,0.30863300166815005,0.343,0.124,0,11,FAM102A
0,0.3040243884007448,0.324,0.124,0,11,PMEPA1
0,0.28493983969053854,0.332,0.135,0,11,AC016831.7
2.366953013301053e-307,0.3066192658921078,0.348,0.149,7.184649176574016e-303,11,LYST
1.676279947047065e-306,0.32801066724021943,0.532,0.273,5.088180151266661e-302,11,CD3G
2.715275499075244e-306,0.29468814344063116,0.434,0.206,8.241947249892996e-302,11,ABHD17A
1.5334080979564084e-305,0.607563938276106,0.918,0.829,4.654506940536882e-301,11,JUND
1.6423572419754196e-303,0.37454213346235965,0.589,0.327,4.9852111722921885e-299,11,SKIL
6.106597840864e-303,0.29302901808150655,0.466,0.228,1.8535967086158584e-298,11,MRFAP1
2.442153481143801e-301,0.3446773352789393,0.623,0.357,7.412912676663894e-297,11,HLA-F
5.319285023551257e-299,0.36174633666295497,0.985,0.859,1.6146157760487485e-294,11,SRGN
5.838270497940121e-298,0.3346577769755502,0.638,0.359,1.7721486269447442e-293,11,CD7
6.803295435598782e-298,0.3365711145640742,0.618,0.353,2.0650722965216545e-293,11,CDC42SE2
1.4876764190973963e-297,0.48499083471142224,0.831,0.583,4.515693002528237e-293,11,MCL1
7.289764179064585e-296,0.3123689522372827,0.474,0.236,2.2127350189132642e-291,11,RALGAPA1
1.0050089247108742e-287,0.30969481463373055,0.449,0.222,3.050604090067388e-283,11,PTPN22
1.5800057047262366e-287,0.31069789024323724,0.467,0.237,4.795949316126019e-283,11,SEPT6
3.8006833091686204e-287,0.3836178492150437,0.665,0.399,1.153659411665043e-282,11,AKAP13
3.1333607161403234e-286,0.32268514931841175,0.996,0.98,9.511003117772338e-282,11,RPS2
1.263759996961979e-278,0.4078988706151918,0.637,0.377,3.8360170947783913e-274,11,TRBC2
3.018072060801918e-278,0.47619116466703226,0.75,0.48,9.161055933358142e-274,11,RGS1
1.9920455836515331e-277,0.38591511314772664,0.678,0.407,6.046655164615864e-273,11,CD2
2.5465233895119726e-273,0.3416842031737751,0.546,0.303,7.729717096524642e-269,11,SYAP1
5.480609774420718e-273,0.357180673105139,0.804,0.541,1.6635842909276647e-268,11,SUB1
8.502422735848285e-273,0.36277289264256474,0.732,0.464,2.5808253972393883e-268,11,NCL
7.139883058994902e-272,0.25957520668159645,0.317,0.136,2.1672401037273126e-267,11,DCTN6
6.429000225966966e-271,0.2919200501657872,0.328,0.144,1.951458728590013e-266,11,RAB9A
8.147955754155266e-271,0.3906610226839117,0.606,0.343,2.4732304896162895e-266,11,TRAC
3.4310930792247664e-270,0.33803315573654114,0.467,0.244,1.0414739932678856e-265,11,CRYBG1
2.636647373508982e-268,0.32937355070085894,0.461,0.239,8.003279437549164e-264,11,IDI1
2.342868263553005e-266,0.3269980605394772,0.51,0.277,7.111542327188791e-262,11,PDE4B
1.6833194863079438e-265,0.2685237791786057,0.309,0.133,5.109547968739133e-261,11,PDE3B
4.639836356318099e-264,0.30859842821675254,0.523,0.284,1.4083759275967958e-259,11,CD96
3.657267721796343e-263,0.29741390059439143,0.607,0.351,1.1101270442740618e-258,11,RBM8A
1.8070608016597454e-261,0.3120485171086622,0.601,0.347,5.485152357357991e-257,11,RSRC2
6.026638742260643e-259,0.38715299172306505,0.589,0.346,1.8293259238257957e-254,11,ARL4C
2.093210740798098e-258,0.2726299201764446,0.333,0.15,6.353731882618546e-254,11,PDCL3
2.893191598582171e-255,0.30159647123591954,0.305,0.132,8.781993778336321e-251,11,TRGC2
1.1502182247599653e-254,0.4435937976696356,0.9,0.782,3.491372399436399e-250,11,ZFP36
2.0015685206240854e-253,0.2829999701147313,0.418,0.211,6.075561087502349e-249,11,JPT1
9.374057629096109e-253,0.25306960356618324,0.356,0.165,2.845401452735833e-248,11,TC2N
9.666400283159524e-252,0.2948862916808802,0.532,0.296,2.934139141950242e-247,11,SLC38A1
1.2381957525380826e-251,0.30949411537613813,0.525,0.293,3.7584193872540956e-247,11,MYH9
4.519296803959997e-249,0.2616035497776694,0.312,0.137,1.3717873518740173e-244,11,AUTS2
1.4031892169664122e-247,0.28816403498909027,0.429,0.217,4.2592405491798474e-243,11,UBE2S
7.91507709840831e-246,0.2575000879237314,0.368,0.176,2.4025425024508584e-241,11,TENT5C
3.728560383829561e-243,0.28788349313822853,0.509,0.28,1.1317672189076249e-238,11,GYPC
1.4089071405350864e-240,0.27758352759550553,0.556,0.318,4.2765967343802015e-236,11,ARF1
3.6323393038145885e-238,0.2846385692948621,0.667,0.411,1.10256027227988e-233,11,SAP18
6.0725094332553515e-238,0.29342306352537734,0.492,0.27,1.8432495133703293e-233,11,G3BP2
1.178688531865526e-233,0.32190036915149456,0.698,0.448,3.577791169624618e-229,11,SELENOK
1.5470959614439506e-230,0.2831143747623949,0.333,0.158,4.696055081366968e-226,11,SC5D
2.524678209754287e-229,0.25260017421500425,0.402,0.205,7.663408237888163e-225,11,ARID5A
1.564975368969667e-227,0.2504081271477395,0.41,0.21,4.750326234970527e-223,11,ARHGAP9
6.85260200439873e-226,0.3005843612057164,0.561,0.33,2.0800388124151906e-221,11,IDS
2.3744944680168168e-225,0.2517516323894234,0.459,0.246,7.207540508218245e-221,11,TNFRSF1B
1.0434568243397655e-219,0.46812712084163066,0.558,0.336,3.1673088446009243e-215,11,LMNA
1.7549792260188195e-215,0.2755766245228857,0.438,0.237,5.327063942657525e-211,11,CLEC2D
4.869302665949763e-215,0.30942030673115084,0.513,0.3,1.478028131222391e-210,11,STK17A
1.6907426069497803e-212,0.2611555615033012,0.997,0.984,5.132080109135363e-208,11,RPL7A
3.684836967183951e-211,0.3267647986722465,0.601,0.373,1.1184954130190165e-206,11,PPP1R2
1.7529898654017788e-208,0.29338070967362917,0.99,0.982,5.321025437440559e-204,11,MT-CYB
6.543240242097655e-207,0.2718311573507849,0.532,0.314,1.9861351430863222e-202,11,ARID4B
2.160932798224091e-203,0.3272559869605576,0.492,0.286,6.559295415729406e-199,11,PARK7
1.594102357098651e-200,0.323042417657238,0.322,0.157,4.838738294737245e-196,11,GZMH
2.7385627828666536e-200,0.38556519732259753,0.841,0.607,8.312633471113441e-196,11,TNFAIP3
5.1178888080523065e-196,0.2893920937860469,0.386,0.207,1.5534839687961972e-191,11,CLDND1
4.633936283770231e-194,0.32658044315790713,0.911,0.756,1.406585019575616e-189,11,OAZ1
1.4979856991744023e-192,0.28029202390882035,0.664,0.439,4.546985791273981e-188,11,STK17B
4.66225610230932e-192,0.2560757996160391,0.531,0.319,1.415181217294971e-187,11,WIPF1
1.898420185910198e-190,0.2905886443136455,0.686,0.455,5.7624646323118155e-186,11,SRSF5
5.647485951364079e-190,0.25499138523377174,0.584,0.364,1.7142378856770528e-185,11,TRIR
1.0561589365537483e-189,0.25192518535386654,0.526,0.315,3.205864836015248e-185,11,FNBP1
7.09428362117421e-189,0.2576667645875478,0.607,0.374,2.1533988503712198e-184,11,CD99
2.2806218367263756e-188,0.2621390807673757,0.543,0.324,6.922599523199241e-184,11,LITAF
5.458180424508029e-187,0.2548125007286217,0.418,0.226,1.656776086055167e-182,11,ARID5B
1.7882128031692671e-186,0.268187495739729,0.444,0.249,5.427941142739993e-182,11,ITM2A
1.4231283758060853e-178,0.2520939601394716,0.501,0.299,4.319763871921792e-174,11,SCAF11
2.830138095810843e-177,0.4087275204515789,0.51,0.315,8.590601176024233e-173,11,TRBC1
5.560766818114024e-176,0.32547693314403103,0.687,0.465,1.687915159970331e-171,11,REL
1.0814556014770317e-171,0.26923902252826737,0.4,0.224,3.282650332723382e-167,11,GIMAP7
7.45852559637851e-168,0.5489367424134087,0.508,0.327,2.2639608595247328e-163,11,RGCC
2.248623331818019e-165,0.2559902338170783,0.993,0.985,6.8254712614004146e-161,11,MT-CO3
8.613312882615187e-164,0.27274351531818164,0.618,0.415,2.614484992389014e-159,11,YWHAB
5.068385893174035e-159,0.2550059273243146,0.794,0.566,1.5384578540140466e-154,11,HCST
5.573359645704311e-159,0.4802442287655053,0.771,0.608,1.6917375868570867e-154,11,ANXA1
7.666885319662132e-134,0.4320638354531332,0.643,0.478,2.3272063699302434e-129,11,IL7R
1.9285305116272575e-94,0.4459440829044685,0.917,0.893,5.853861514993377e-90,11,VIM
1.7062177687454842e-35,0.2502192456765484,0.759,0.743,5.179053415250043e-31,11,JUNB
0,1.3024754871745063,0.901,0.407,0,12,NKG7
0,1.073476674211641,0.744,0.22,0,12,KLRD1
0,0.9364352724546863,0.909,0.585,0,12,CCL5
0,0.8778528513808188,0.634,0.183,0,12,GZMB
0,0.8380391577130426,0.697,0.356,0,12,CD7
0,0.8251253002226859,0.429,0.152,0,12,GZMH
0,0.8204450941263285,0.598,0.185,0,12,PRF1
0,0.6694107485705239,0.362,0.081,0,12,CLIC3
0,0.6515284013970262,0.733,0.407,0,12,GZMA
0,0.6482364925175192,0.765,0.417,0,12,CST7
0,0.6249058743578685,0.253,0.038,0,12,FGFBP2
0,0.5866649399875254,0.956,0.897,0,12,HLA-C
0,0.5807679365456058,0.671,0.287,0,12,CTSW
0,0.5614402101076683,0.348,0.109,0,12,TRDC
0,0.5596224202334638,0.46,0.184,0,12,XCL2
0,0.5246620419353953,0.982,0.939,0,12,HLA-A
