p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
1.19822564800072e-153,0.39375913319868905,0.514,0.337,3.6370941319413854e-149,14,FAM177A1
1.7579765523398496e-152,0.3079683973849115,0.415,0.247,5.3361620269723794e-148,14,STK17A
2.9180583360597335e-152,0.32486293389407095,0.999,0.988,8.857474273275715e-148,14,MT-CO3
8.387756667657385e-151,0.4464751628754754,0.472,0.302,2.546019658900723e-146,14,ZNF331
1.4478791806933334e-149,0.338952956401422,0.488,0.305,4.394892465076544e-145,14,TRBC2
1.1275158712786308e-146,0.26904275561544067,0.9,0.706,3.422461675679156e-142,14,SRGN
1.8360447140302985e-138,0.27305872794216585,0.409,0.243,5.573130124967568e-134,14,SYTL3
1.5194175142779742e-137,0.27865917296240444,0.343,0.194,4.612039922839363e-133,14,TAGAP
5.371308874953333e-133,0.2678428916101912,0.34,0.196,1.6304070959033346e-128,14,JMJD6
6.791257215692926e-130,0.2742683463013771,0.996,0.984,2.0614182152514306e-125,14,MT-ND3
8.110357652577756e-129,0.28571833611785724,0.998,0.988,2.461817961863452e-124,14,MT-CO2
2.692735869554192e-127,0.30424638206260335,0.993,0.977,8.173530458444795e-123,14,MT-ND2
3.0607734059186834e-126,0.2687327802711353,0.356,0.213,9.290671596325571e-122,14,TERF2IP
5.674451850651661e-125,0.33140359065637004,0.568,0.41,1.7224231147468054e-120,14,SRSF2
1.2897279890126761e-124,0.2613840987912672,0.998,0.992,3.914840337849077e-120,14,MT-CO1
3.2305948645211927e-122,0.43277484833730484,0.605,0.447,9.806147651767629e-118,14,CREM
2.6342662463150894e-120,0.30827848251987344,0.538,0.379,7.996051764064822e-116,14,ELF1
6.178771774544375e-114,0.2930321569382064,0.444,0.296,1.8755043844451994e-109,14,CCNH
4.5626421396355325e-113,0.3531311267098187,0.644,0.508,1.3849443950649696e-108,14,DDX3X
1.2747813938089546e-112,0.25362775419433614,0.997,0.989,3.869471442767701e-108,14,EIF1
2.1742225059196514e-112,0.29453036727796944,0.395,0.253,6.5996349944685095e-108,14,AC058791.1
8.674111892403804e-110,0.2508874906835393,0.441,0.292,2.6329399238202508e-105,14,CDC42SE2
1.143894171667825e-108,0.3896526796115176,0.699,0.589,3.472176368680516e-104,14,MCL1
5.485147368819925e-108,0.33456497946259367,0.399,0.254,1.6649616323316e-103,14,TRBC1
5.556108713716552e-106,0.25206780489102265,0.47,0.319,1.6865012389615222e-101,14,SEPT7
3.658521458694337e-103,0.3300110909408511,0.557,0.413,1.110507603572079e-98,14,REL
3.932621252113589e-103,0.25852815238691274,0.512,0.36,1.1937078548665587e-98,14,STK17B
1.5857436162574272e-101,0.26163918674872977,0.432,0.286,4.813366172787795e-97,14,ARL4C
5.2521466336880965e-98,0.27689948594238545,0.35,0.222,1.5942365891896849e-93,14,UBE2S
6.278915171055591e-96,0.26386049307264914,0.764,0.657,1.9059019110222142e-91,14,HLA-E
4.510806702722284e-89,0.3654944531508961,0.741,0.637,1.3692102665443221e-84,14,KLF6
6.36504586546418e-88,0.26611632279735753,0.554,0.42,1.932046022002997e-83,14,DDX24
6.622426874119811e-84,0.28900725802064753,0.552,0.428,2.0101714533703273e-79,14,LDHA
5.670184529655722e-71,0.26423988059753545,0.65,0.558,1.721127812131698e-66,14,EIF4A2
4.560074006233519e-50,0.25074891992032067,0.584,0.499,1.3841648638521223e-45,14,FUS
1.8597811498017162e-34,0.285915350132383,0.632,0.57,5.64517970210813e-30,14,ANXA1
0,5.270404351101366,0.991,0.05,0,15,S100A9
0,4.4667608386355955,0.818,0.065,0,15,IL1B
0,4.208423467419141,0.977,0.091,0,15,LYZ
0,4.1346371061540195,0.954,0.026,0,15,S100A8
0,4.103878879313353,0.832,0.134,0,15,CXCL8
0,3.861869929072253,0.688,0.067,0,15,CCL20
0,3.483967428406637,0.723,0.033,0,15,EREG
0,3.1394059711317954,0.726,0.108,0,15,CXCL2
0,3.028914348570464,0.556,0.058,0,15,CXCL3
0,2.8518335782119,0.703,0.069,0,15,G0S2
0,2.7384309528273705,0.498,0.007,0,15,SERPINB2
0,2.6589606415562708,0.818,0.097,0,15,PLAUR
0,2.540163030117917,0.824,0.106,0,15,BCL2A1
0,2.3979221197701652,0.94,0.175,0,15,CTSS
0,2.370354028159062,0.89,0.256,0,15,SOD2
0,2.3411322337670155,0.869,0.022,0,15,FCN1
0,2.339646294876657,0.681,0.118,0,15,THBS1
0,2.3193956094839727,0.558,0.137,0,15,CCL3
0,2.27539547599208,0.847,0.206,0,15,IER3
0,2.273318159303507,0.842,0.361,0,15,TIMP1
0,2.187237061385965,1,0.963,0,15,FTH1
0,2.0218997029411505,1,0.956,0,15,FTL
0,1.9688006154769182,0.838,0.249,0,15,NAMPT
0,1.898606229697009,0.367,0.097,0,15,CCL3L1
0,1.8936277096848608,0.556,0.039,0,15,PTGS2
0,1.8929004170167034,0.931,0.153,0,15,FCER1G
0,1.8550716666220222,0.715,0.005,0,15,S100A12
0,1.8497267673667246,0.959,0.197,0,15,TYROBP
0,1.8459169803844406,0.905,0.081,0,15,AIF1
0,1.8281105900995402,0.944,0.551,0,15,SAT1
0,1.6295515294459044,0.67,0.03,0,15,C5AR1
0,1.5164329646065966,0.481,0.015,0,15,IL1A
0,1.4905863949976557,0.959,0.612,0,15,S100A4
0,1.4891265147412096,0.448,0.015,0,15,IL1RN
0,1.4442456889343813,0.958,0.497,0,15,S100A11
0,1.4433442752685637,0.987,0.816,0,15,NEAT1
0,1.435554053269836,0.903,0.207,0,15,HLA-DRA
0,1.435180939628617,0.582,0.01,0,15,AQP9
0,1.390917556553535,0.559,0.026,0,15,OLR1
0,1.368128943132548,0.465,0.039,0,15,C15orf48
0,1.367952468785589,0.754,0.118,0,15,VCAN
0,1.3512304733643474,0.707,0.082,0,15,PLEK
0,1.323951394051121,0.792,0.078,0,15,LST1
0,1.3058910586967467,0.593,0.102,0,15,BASP1
0,1.283687001014757,0.865,0.252,0,15,PSAP
0,1.2832468698512098,0.908,0.522,0,15,S100A10
0,1.280041202055071,0.627,0.056,0,15,PPIF
0,1.2774853426363366,0.939,0.512,0,15,CYBA
0,1.2628284214633068,0.773,0.258,0,15,CD55
0,1.2565370019099822,0.794,0.267,0,15,ANXA5
0,1.2328697538203497,0.594,0.029,0,15,MNDA
0,1.199030617569468,0.403,0.016,0,15,TNFAIP6
0,1.185431444573522,0.706,0.195,0,15,ATP2B1
0,1.1842821319482528,0.978,0.705,0,15,SRGN
0,1.178609234133282,0.417,0.087,0,15,CTSL
0,1.1769835193634917,0.985,0.823,0,15,H3F3A
0,1.1549752081170745,0.832,0.396,0,15,EMP3
0,1.1503312830805037,0.974,0.803,0,15,S100A6
0,1.141560671107954,0.659,0.022,0,15,SERPINA1
0,1.1402147738799995,0.571,0.045,0,15,NLRP3
0,1.117391326276674,0.516,0.021,0,15,CD93
0,1.1158628212166892,0.855,0.546,0,15,NFKBIA
0,1.1094715510871531,0.77,0.235,0,15,TSPO
0,1.104993624644111,0.474,0.183,0,15,AREG
0,1.097050775335993,0.582,0.032,0,15,CD14
0,1.09448485433713,0.742,0.143,0,15,APLP2
0,1.091210237674831,0.581,0.018,0,15,SLC11A1
0,1.0775102790039122,0.689,0.158,0,15,TKT
0,1.071852290152435,0.892,0.413,0,15,LAPTM5
0,1.071329354302065,0.589,0.042,0,15,ACSL1
0,1.0426334122830458,0.74,0.217,0,15,ZEB2
0,1.0400438694623257,0.621,0.024,0,15,CSTA
0,1.0357897332014394,0.631,0.035,0,15,CYBB
0,1.028970997410205,0.599,0.093,0,15,MXD1
0,1.010823500839059,0.671,0.148,0,15,SERPINB1
0,1.0067554374165109,0.925,0.329,0,15,CST3
0,1.0062274738879096,0.673,0.193,0,15,TNFRSF1B
0,0.9917248774670488,0.599,0.129,0,15,EHD1
0,0.984888199873044,0.691,0.164,0,15,UPP1
0,0.9784766238022882,0.737,0.338,0,15,SAMSN1
0,0.9777752197633605,0.62,0.224,0,15,CEBPB
0,0.9695100321451566,0.461,0.039,0,15,GK
0,0.9586263276962537,0.479,0.026,0,15,CD163
0,0.9569187644511616,0.752,0.234,0,15,ITGB2
0,0.9552811511558286,0.649,0.214,0,15,NFKB1
0,0.9497806634443233,0.636,0.051,0,15,CD68
0,0.9387088133838855,0.605,0.121,0,15,NINJ1
0,0.9379632870420689,0.662,0.278,0,15,ATP1B3
0,0.9354581411373999,0.81,0.363,0,15,SDCBP
0,0.9298615447402252,0.85,0.512,0,15,CD44
0,0.9284240820769826,0.682,0.168,0,15,RILPL2
0,0.9245549615339888,0.684,0.121,0,15,ASAH1
0,0.9212797944727708,0.544,0.012,0,15,CLEC4E
0,0.9209471272321885,0.93,0.61,0,15,SH3BGRL3
0,0.9176729455811965,0.543,0.025,0,15,KYNU
0,0.891049128643397,0.593,0.089,0,15,ETS2
0,0.8886202739811149,0.551,0.05,0,15,PHACTR1
0,0.8875611185129356,0.519,0.12,0,15,MARCKS
0,0.8854581358103486,0.583,0.095,0,15,ATP13A3
0,0.8813761353630731,0.958,0.757,0,15,GAPDH
0,0.8809364766174486,0.59,0.158,0,15,LIMS1
0,0.8800875314036523,0.615,0.089,0,15,AP1S2
0,0.8797173386749839,0.392,0.046,0,15,CYP1B1
0,0.876600796601098,0.626,0.154,0,15,CTSB
0,0.876490966280847,0.548,0.175,0,15,SERPINB9
0,0.8603587606258529,0.582,0.053,0,15,MS4A6A
0,0.8547167372906144,0.604,0.151,0,15,MAP3K8
0,0.8539373337691722,0.96,0.719,0,15,OAZ1
0,0.8313840377586611,0.297,0.053,0,15,HMOX1
0,0.8248503457748826,0.755,0.49,0,15,PNRC1
0,0.824147742746598,0.459,0.126,0,15,INSIG1
0,0.8218836512236272,0.449,0.061,0,15,VEGFA
0,0.8200211419509165,0.514,0.096,0,15,PNP
0,0.8111879869984534,0.667,0.177,0,15,ATP6V0B
0,0.8079266079113963,0.604,0.095,0,15,GRN
0,0.8050740411224988,0.536,0.031,0,15,IRAK3
0,0.8016654920660884,0.674,0.264,0,15,CFLAR
0,0.7988400032006032,0.847,0.468,0,15,ARPC3
0,0.7982784775123991,0.533,0.073,0,15,TNFAIP2
0,0.7981417481280145,0.516,0.021,0,15,CFP
0,0.7870587094845044,0.433,0.046,0,15,FNIP2
0,0.7834494067529605,0.425,0.007,0,15,CD300E
0,0.7791467594832697,0.601,0.194,0,15,CDKN1A
0,0.7742595678958901,0.359,0.01,0,15,DNAAF1
0,0.7729350212605152,0.296,0.018,0,15,THBD
0,0.770997882639374,0.406,0.004,0,15,AC245128.3
0,0.7682703020950866,0.364,0.014,0,15,LUCAT1
0,0.7631808791679084,0.375,0.058,0,15,DUSP6
0,0.7603529200276672,0.43,0.023,0,15,CCRL2
0,0.7588123026553243,0.747,0.306,0,15,ANXA2
0,0.7549776213971744,0.516,0.049,0,15,CPVL
0,0.7542490514732161,0.49,0.08,0,15,ICAM1
0,0.7474499284677273,0.284,0.013,0,15,PTX3
0,0.7421307677008494,0.734,0.266,0,15,COTL1
0,0.7362587584841569,0.423,0.011,0,15,TREM1
0,0.7316695834546185,0.502,0.032,0,15,CLEC7A
0,0.7311903637564291,0.477,0.018,0,15,NCF2
0,0.7299987949637375,0.357,0.02,0,15,OSM
0,0.7286356184909695,0.572,0.221,0,15,WTAP
0,0.7278975703766435,0.666,0.208,0,15,HLA-DRB1
0,0.727620280543171,0.461,0.058,0,15,ITGAX
0,0.7255549416138474,0.392,0.054,0,15,MAFB
0,0.7206572014271047,0.542,0.233,0,15,CHMP1B
0,0.7192187421343545,0.581,0.138,0,15,GSTO1
0,0.705383523336272,0.479,0.04,0,15,FCGR2A
0,0.7001396243335101,0.48,0.109,0,15,SLC25A37
0,0.6924767058685162,0.557,0.129,0,15,TALDO1
0,0.6922971680844172,0.471,0.069,0,15,DSE
0,0.6848704844887572,0.852,0.338,0,15,CD74
0,0.6843177277520617,0.66,0.283,0,15,KDM6B
0,0.681879433467679,0.435,0.078,0,15,ATP2B1-AS1
0,0.6794816062762782,0.423,0.034,0,15,MS4A7
0,0.6794528476535503,0.441,0.013,0,15,FPR1
0,0.6780052729282608,0.451,0.017,0,15,TLR2
0,0.6730976355682062,0.46,0.061,0,15,STXBP2
0,0.6703467294826855,0.606,0.141,0,15,FCGRT
0,0.6550237053233159,0.416,0.089,0,15,TYMP
0,0.6534510165007793,0.394,0.016,0,15,ANPEP
0,0.652435612646344,0.503,0.105,0,15,LCP2
0,0.6494550288951896,0.523,0.195,0,15,GLUL
0,0.6469136864942071,0.599,0.237,0,15,CTSD
0,0.64223133841899,0.472,0.09,0,15,BLVRB
0,0.6414429589302402,0.525,0.126,0,15,MAP2K3
0,0.640936772870609,0.419,0.014,0,15,CSF3R
0,0.6390183783223806,0.385,0.053,0,15,THAP2
0,0.635758083926989,0.462,0.081,0,15,BID
0,0.6346283919898763,0.602,0.23,0,15,FLNA
0,0.6340766324475666,0.517,0.113,0,15,MGAT1
0,0.6322913653390818,0.471,0.038,0,15,FGR
0,0.6306632101905785,0.608,0.204,0,15,NPC2
0,0.626299893243923,0.53,0.15,0,15,SPAG9
0,0.624840764814499,0.449,0.11,0,15,BRI3
0,0.6224210835223013,0.394,0.027,0,15,IGSF6
0,0.6171768492527729,0.491,0.199,0,15,TNFAIP8
0,0.6164699021749452,0.463,0.066,0,15,ATP6V1B2
0,0.615913422252196,0.893,0.652,0,15,PABPC1
0,0.6139562858196619,0.568,0.172,0,15,PKM
0,0.6002174405463273,0.484,0.08,0,15,C1orf162
0,0.5996224582321885,0.493,0.139,0,15,PNPLA8
0,0.598235642663199,0.435,0.083,0,15,TET2
0,0.5880584897481298,0.481,0.093,0,15,CTSZ
0,0.5843564127069847,0.404,0.072,0,15,FGL2
0,0.5780758545486963,0.415,0.134,0,15,BNIP3L
0,0.5744817444040087,0.507,0.232,0,15,PLIN2
0,0.5740306437277004,0.363,0.01,0,15,CD36
0,0.573757501187059,0.429,0.072,0,15,STX11
0,0.5721686586810077,0.38,0.029,0,15,RNF144B
0,0.5718196036228775,0.383,0.026,0,15,SLC43A2
0,0.56902829036039,0.581,0.311,0,15,LITAF
0,0.5686280569874579,0.375,0.02,0,15,DMXL2
0,0.5666344994602139,0.377,0.042,0,15,NBPF19
0,0.5657063455411672,0.361,0.016,0,15,CLEC12A
0,0.5623411618159575,0.423,0.087,0,15,ZFYVE16
0,0.5616001393983101,0.307,0.017,0,15,LGALS2
0,0.5595821903292904,0.719,0.389,0,15,SERP1
0,0.5592014731636827,0.981,0.911,0,15,VIM
0,0.5574864495375609,0.467,0.097,0,15,ARL8B
0,0.554237275420805,0.398,0.021,0,15,PILRA
0,0.5495703327105956,0.575,0.292,0,15,CSTB
0,0.5479315380830305,0.445,0.09,0,15,CSGALNACT2
0,0.5431223571125704,0.557,0.226,0,15,PDE4B
0,0.5374974495147741,0.365,0.054,0,15,TGFBI
0,0.534435129474788,0.384,0.031,0,15,DENND5A
0,0.5331283212206062,0.994,0.95,0,15,ACTB
0,0.5291786386289523,0.359,0.019,0,15,MPEG1
0,0.5291781776980182,0.434,0.176,0,15,HIF1A
0,0.5276559970304184,0.996,0.979,0,15,TMSB10
0,0.5260249571606692,0.651,0.216,0,15,HLA-DPA1
0,0.5242151164900332,0.365,0.031,0,15,IL6R
0,0.5160574702967723,0.306,0.008,0,15,GPR84
0,0.5157031383341065,0.418,0.079,0,15,PLSCR1
0,0.5141699171244031,0.608,0.27,0,15,ARPC5
0,0.5130331246344273,0.336,0.068,0,15,ABL2
0,0.5076456861558375,0.414,0.09,0,15,PTPRE
0,0.5069810974179124,0.432,0.076,0,15,RNF130
0,0.5045310038014689,0.453,0.157,0,15,PIM3
0,0.5007723021738746,0.693,0.377,0,15,LCP1
0,0.49876945987822285,0.389,0.141,0,15,EIF4E
0,0.4973648015787404,0.549,0.252,0,15,NFE2L2
0,0.4965810243419261,0.403,0.115,0,15,ARFGAP3
0,0.4952418315723938,0.453,0.112,0,15,ATP6V0D1
0,0.4934304272033775,0.391,0.06,0,15,NUMB
0,0.49319547420130416,0.474,0.152,0,15,CD83
0,0.4884272607737983,0.4,0.084,0,15,NCOA4
0,0.48831743635796515,0.531,0.2,0,15,ATP6V1F
0,0.4862960755619087,0.312,0.023,0,15,PLBD1
0,0.4862152784640803,0.361,0.083,0,15,MAP4K4
0,0.4855008849296156,0.357,0.049,0,15,IFNGR2
0,0.4853343364006436,0.445,0.126,0,15,VASP
0,0.48321909199082913,0.384,0.084,0,15,TNIP1
0,0.48201769801654915,0.696,0.395,0,15,GSTP1
0,0.4759079850045526,0.329,0.02,0,15,SERPINB8
0,0.47498821681698616,0.337,0.044,0,15,LPCAT1
0,0.47291875219864943,0.42,0.108,0,15,JAML
0,0.47283536923848984,0.568,0.245,0,15,ARPC1B
0,0.4714172919495947,0.28,0.096,0,15,TNF
0,0.4673605275006787,0.425,0.11,0,15,QKI
0,0.46448924572192696,0.636,0.331,0,15,GMFG
0,0.46418363712044974,0.437,0.103,0,15,HLA-DMA
0,0.46324915098254354,0.358,0.058,0,15,RAB31
0,0.4627389326809438,0.457,0.186,0,15,DNTTIP2
0,0.46221406818535304,0.578,0.255,0,15,GNG5
0,0.45988089112134006,0.437,0.134,0,15,CARD16
0,0.4573823485747315,0.286,0.029,0,15,B3GNT5
0,0.4567865758311142,0.507,0.248,0,15,EVI2B
0,0.45515048873520086,0.306,0.026,0,15,EPB41L3
0,0.4525770010892509,0.611,0.32,0,15,ENO1
0,0.45133497838227465,0.954,0.845,0,15,PFDN5
0,0.4488172098491401,0.271,0.034,0,15,IFI30
0,0.4470018283266534,0.315,0.014,0,15,SLC7A7
0,0.44422417802533454,0.339,0.064,0,15,GCH1
0,0.44398897872657134,0.319,0.025,0,15,SPI1
0,0.4374201951854605,0.391,0.113,0,15,ZNF267
0,0.4363377456067866,0.348,0.036,0,15,RNASE6
0,0.4346726336800901,0.604,0.231,0,15,HLA-DPB1
0,0.4345397097225561,0.306,0.028,0,15,SPHK1
0,0.4329645781925427,0.357,0.08,0,15,ITGA5
0,0.4298162020860301,0.303,0.034,0,15,GCA
0,0.4250096776213853,0.667,0.374,0,15,RHOA
0,0.4235615842801224,0.324,0.029,0,15,LY86
0,0.42091343778682716,0.449,0.185,0,15,TMEM123
0,0.42071537338357473,0.436,0.187,0,15,ELL2
0,0.4180320675288556,0.398,0.1,0,15,TPP1
0,0.41668722931215485,0.339,0.053,0,15,LYN
0,0.4151153254659119,0.296,0.014,0,15,HCK
0,0.41485024827167866,0.293,0.02,0,15,RBM47
0,0.413796062345392,0.356,0.081,0,15,MAP2K1
0,0.4117639809981226,0.324,0.046,0,15,LACTB
0,0.41132601646635236,0.323,0.126,0,15,AC016831.1
0,0.41013630285570885,0.327,0.054,0,15,FAM49A
0,0.4087459592980481,0.324,0.052,0,15,C9orf72
0,0.4068106283720374,0.282,0.051,0,15,PDE4DIP
0,0.406445315671703,0.265,0.093,0,15,NCF1
0,0.40418203620640414,0.307,0.048,0,15,NUP214
0,0.4040892811078569,0.254,0.009,0,15,SMIM25
0,0.40354287788670334,0.437,0.15,0,15,GRB2
0,0.4034408130832209,0.425,0.178,0,15,SOCS3
0,0.40297940087711165,0.409,0.117,0,15,ARRB2
0,0.4019840039980093,0.308,0.051,0,15,MIR22HG
0,0.4019402788880592,0.32,0.071,0,15,ACSL3
0,0.4014937606700072,0.331,0.065,0,15,SIPA1L1
0,0.40145631434503887,0.288,0.013,0,15,LILRB2
0,0.4009870828132894,0.485,0.2,0,15,CMTM6
0,0.40051140153886344,0.36,0.1,0,15,PYCARD
0,0.40048289129110826,0.463,0.18,0,15,HCLS1
0,0.4001061016502741,0.36,0.08,0,15,PPT1
0,0.3999547696652214,0.32,0.064,0,15,SELL
0,0.3996491339090837,0.329,0.05,0,15,LY96
0,0.397421566399188,0.452,0.17,0,15,RNASET2
0,0.39576743034289014,0.265,0.011,0,15,SLC2A6
0,0.3950282648803225,0.348,0.09,0,15,UBE2D1
0,0.39461070499207457,0.358,0.129,0,15,GLRX
0,0.3931669198506746,0.284,0.047,0,15,CREG1
0,0.3919882026190652,0.267,0.029,0,15,WARS
0,0.39189591815344965,0.361,0.093,0,15,MYO1G
0,0.3918725333093845,0.446,0.166,0,15,H2AFY
0,0.3913205491912522,0.279,0.021,0,15,IRAK2
0,0.3911210639882068,0.255,0.019,0,15,RBP7
0,0.39058486712794266,0.314,0.052,0,15,ALDH2
0,0.3894999084969462,0.445,0.163,0,15,EFHD2
0,0.3888094102497497,0.496,0.244,0,15,LAMTOR4
0,0.3885613372251539,0.432,0.177,0,15,SLC7A5
0,0.3885473439238939,0.303,0.034,0,15,ITGAM
0,0.3865121385039405,0.319,0.072,0,15,RIT1
0,0.3859753089039401,0.314,0.054,0,15,TNFSF13B
0,0.3850870871141917,0.349,0.093,0,15,SEC22B
0,0.3836845501994237,0.323,0.065,0,15,RUNX1
0,0.37756876868004685,0.545,0.269,0,15,ACTR2
0,0.3770197713296618,0.315,0.066,0,15,CCDC88A
0,0.3760637356491139,0.362,0.131,0,15,VSIR
0,0.3749250310402217,0.322,0.053,0,15,MFSD1
0,0.3735681578902273,0.342,0.104,0,15,JARID2
0,0.3731707984299384,0.256,0.013,0,15,TFEC
0,0.3727151310901542,0.358,0.1,0,15,BACH1
0,0.37210028525041705,0.276,0.028,0,15,MPP1
0,0.37175449232160807,0.583,0.293,0,15,LGALS3
0,0.36944587421106795,0.295,0.046,0,15,ADA2
0,0.368699837334347,0.262,0.062,0,15,MAP3K20
0,0.3665094850367507,0.304,0.081,0,15,ARL5B
0,0.3654406414109652,0.314,0.069,0,15,CASP1
0,0.3625293127582801,0.383,0.148,0,15,PPP1R15B
0,0.35992448071121874,0.254,0.081,0,15,TNFSF14
0,0.3595868537672112,0.308,0.074,0,15,AGTRAP
0,0.3588777559821646,0.289,0.046,0,15,IRAK1
0,0.35856841001180895,0.262,0.035,0,15,C3AR1
0,0.3575188783545151,0.301,0.057,0,15,ARHGEF2
0,0.35550605308315597,0.357,0.123,0,15,GPCPD1
0,0.35464294972261373,0.298,0.071,0,15,FNDC3B
0,0.3543568683966016,0.302,0.051,0,15,CD302
0,0.35167679915480565,0.432,0.184,0,15,RAB7A
0,0.34938669071609574,0.346,0.095,0,15,CTSH
0,0.34791150984993924,0.39,0.151,0,15,AP2S1
0,0.3469370381044674,0.292,0.056,0,15,MAFG
0,0.34643619933190284,0.295,0.071,0,15,PURB
0,0.3442784031445594,0.274,0.038,0,15,GRINA
0,0.3416844907397564,0.316,0.087,0,15,SH3BP5
0,0.3408029941569948,0.267,0.041,0,15,SH3BP2
0,0.33972258877691036,0.283,0.049,0,15,CXCL16
0,0.33957864817669847,0.31,0.098,0,15,ZBTB43
0,0.3373287118255892,0.27,0.051,0,15,EAF1
0,0.3322450789104942,0.389,0.134,0,15,CAPG
0,0.33068940242292594,0.26,0.027,0,15,TBXAS1
0,0.3293527195694647,0.297,0.079,0,15,MAPK6
0,0.3271539640832016,0.408,0.168,0,15,ATP6AP2
0,0.3220724855621744,0.382,0.15,0,15,ETF1
0,0.3216127523464217,0.309,0.105,0,15,LPXN
0,0.3211490908361768,0.255,0.079,0,15,PELI1
0,0.31911653360493664,0.3,0.102,0,15,SMS
0,0.3186230083082378,0.329,0.109,0,15,FERMT3
0,0.31760224678134075,0.272,0.053,0,15,NOTCH2
0,0.31583269313462914,0.308,0.082,0,15,MYO9B
0,0.3154820975318905,0.27,0.06,0,15,LTA4H
0,0.31446277343169515,0.251,0.052,0,15,KCTD12
0,0.31184076595634447,0.271,0.054,0,15,GNA15
0,0.3107714629688563,0.356,0.135,0,15,RAB1A
0,0.3105411905696829,0.262,0.048,0,15,EMILIN2
0,0.31014379909886153,0.278,0.059,0,15,SCPEP1
0,0.3046405031988573,0.326,0.107,0,15,TCIRG1
0,0.30361061722307603,0.308,0.104,0,15,CNPY3
0,0.3007803509288418,0.255,0.042,0,15,PLXDC2
0,0.2997345496331783,0.289,0.074,0,15,SKAP2
0,0.29748433606227154,0.308,0.111,0,15,ZC3H12A
0,0.2967383443761029,0.268,0.058,0,15,HLA-DMB
0,0.28965243185164935,0.32,0.119,0,15,RTN3
0,0.28857686748374656,0.27,0.076,0,15,TNFRSF1A
0,0.2793447925962835,0.281,0.073,0,15,AOAH
0,0.27815927145429703,0.253,0.059,0,15,ARHGAP26
0,0.27621632671155183,0.254,0.057,0,15,PSEN1
0,0.2732836853030465,0.259,0.082,0,15,GPR132
0,0.26646549973887224,0.252,0.074,0,15,PDE4A
0,0.25948215582221074,0.259,0.086,0,15,FOXO3
1.7115526947115592e-307,0.3690893712462414,0.475,0.22,5.1952470495274667e-303,15,NFKBIZ
2.802414752619729e-301,0.2962096671429346,0.327,0.126,8.506449740101926e-297,15,RASGEF1B
1.3875758474484237e-296,0.5638787461870532,0.532,0.29,4.211847727344946e-292,15,SLC2A3
4.716507537668431e-295,0.35242619865017644,0.426,0.194,1.4316486979838755e-290,15,RAC1
5.894455319875615e-293,0.5218759415466585,0.751,0.506,1.7892029677950444e-288,15,PPP1R15A
9.758984613550526e-293,0.343351789309885,0.399,0.179,2.9622421895971267e-288,15,PRELID1
9.0148255925536e-291,0.2684369827854098,0.256,0.089,2.73636016036372e-286,15,STX4
1.9885335491631867e-289,0.4079762485393037,0.736,0.457,6.0359947351299365e-285,15,CLIC1
2.756198532369426e-288,0.3913938743070172,0.628,0.359,8.366165025154156e-284,15,TPM3
1.2138344153080765e-287,0.3539275943347114,0.407,0.185,3.6844729842261352e-283,15,PRNP
1.8481907021547865e-282,0.31014950066171515,0.36,0.152,5.6099980573206385e-278,15,RNF149
6.8016746406031396e-282,0.26069825477562686,0.321,0.127,2.064580320408677e-277,15,NFKB2
1.0991059600502784e-280,0.43786031619385496,0.483,0.245,3.336226231136615e-276,15,TPM4
7.449855048419865e-276,0.2697010268366775,0.312,0.124,2.2613290013973658e-271,15,PLEKHB2
1.784580502732964e-275,0.3534014472930315,0.513,0.266,5.41691565799564e-271,15,GNAI2
7.413679740973477e-274,0.5399285529186357,0.458,0.236,2.250348348575089e-269,15,EIF1B
2.9869714058058786e-272,0.4050194306945123,0.645,0.382,9.066653005183163e-268,15,YBX1
6.994105764885049e-272,0.28421541526190913,0.352,0.15,2.1229908638732076e-267,15,PGLS
7.263243550339821e-268,0.3182423956677367,0.316,0.13,2.2046849472701495e-263,15,CDC42EP3
1.5061656658074144e-266,0.44936106177475565,0.996,0.992,4.5718152619918256e-262,15,MT-CO1
3.343550624843214e-263,0.4099935671382572,0.534,0.284,1.0149013566649093e-258,15,VMP1
5.110886001177155e-262,0.33754679430778894,0.422,0.203,1.5513583367973137e-257,15,BAZ1A
5.141546993927509e-257,0.3472518956975441,0.508,0.264,1.560665174536756e-252,15,FOSL2
1.8627065613483238e-256,0.3528528526338375,0.395,0.185,5.654059496316702e-252,15,CTNNB1
2.1472346372656807e-255,0.26151427747226497,0.317,0.13,6.517716017956247e-251,15,NFAT5
1.1255415564857717e-247,0.3051576306935178,0.341,0.149,3.4164688405569114e-243,15,SAMHD1
1.1814977389566185e-247,0.33883228089344414,0.451,0.228,3.58631823682892e-243,15,VAMP8
1.398831047182564e-247,0.2766303107789447,0.35,0.154,4.2460117606179546e-243,15,TGIF1
1.0199099917161974e-243,0.2729790838187467,0.349,0.155,3.0958347888553453e-239,15,RAB21
4.192531614925414e-242,0.35870882097322854,0.792,0.548,1.2726010463944601e-237,15,CD63
1.442113467765638e-238,0.2956466022167781,0.46,0.235,4.377391220055817e-234,15,SH3BGRL
2.807077131650881e-238,0.36442991455684437,0.502,0.275,8.520601925413084e-234,15,ATP5MPL
3.513393493452339e-238,0.3105245760955942,0.475,0.247,1.0664554610025228e-233,15,DAZAP2
